,EMPLOYER_NAME,JOB_TITLE,YEAR,STATE,cer_COUNT,non_COUNT
9050,"EXPERIS US, INC.",DATABASE/DATA SCIENTIST/ANALYST,2013,VIRGINIA,1,0
9051,"EXPERIS US, INC.",DATABASE/DATA SCIENTIST/ANALYST,2014,ARIZONA,1,0
9052,"EXPERIS US, INC.",DATABASE/DATA SCIENTIST/ANALYST,2014,CALIFORNIA,1,0
9053,"EXPERIS US, INC.",DATABASE/DATA SCIENTIST/ANALYST,2014,GEORGIA,2,0
9054,"EXPERIS US, INC.",DATABASE/DATA SCIENTIST/ANALYST,2015,MICHIGAN,1,0
9055,"EXPERIS US, INC.",DATABASE/DATA SCIENTIST/ANALYST,2016,DISTRICT OF COLUMBIA,1,0
9056,"EXPERIS US, INC.",DATABASE/DATA SCIENTIST/ANALYST,2016,GEORGIA,1,0
9057,"EXPERIS US, INC.",DATABASE/DATA SCIENTIST/ANALYST,2016,NEW JERSEY,1,0
9058,"EXPERIS US, INC.",DATABASE/DATA SCIENTIST/ANALYST,2016,TEXAS,1,1
9059,"EXPERIS US, INC.",OTHER,2011,CALIFORNIA,2,2
9060,"EXPERIS US, INC.",OTHER,2011,CONNECTICUT,1,0
9061,"EXPERIS US, INC.",OTHER,2011,DISTRICT OF COLUMBIA,1,0
9062,"EXPERIS US, INC.",OTHER,2011,FLORIDA,1,0
9063,"EXPERIS US, INC.",OTHER,2011,MARYLAND,1,0
9064,"EXPERIS US, INC.",OTHER,2011,MINNESOTA,1,0
9065,"EXPERIS US, INC.",OTHER,2011,MISSOURI,2,0
9066,"EXPERIS US, INC.",OTHER,2011,NEW JERSEY,3,0
9067,"EXPERIS US, INC.",OTHER,2011,NORTH CAROLINA,1,0
9068,"EXPERIS US, INC.",OTHER,2011,OHIO,2,0
9069,"EXPERIS US, INC.",OTHER,2011,TEXAS,1,0
9070,"EXPERIS US, INC.",OTHER,2011,VIRGINIA,1,0
9071,"EXPERIS US, INC.",OTHER,2011,WASHINGTON,1,0
9072,"EXPERIS US, INC.",OTHER,2011,WISCONSIN,1,1
9073,"EXPERIS US, INC.",OTHER,2012,ARIZONA,4,0
9074,"EXPERIS US, INC.",OTHER,2012,ARKANSAS,1,0
9075,"EXPERIS US, INC.",OTHER,2012,CALIFORNIA,23,3
9076,"EXPERIS US, INC.",OTHER,2012,CONNECTICUT,1,0
9077,"EXPERIS US, INC.",OTHER,2012,DISTRICT OF COLUMBIA,13,1
9078,"EXPERIS US, INC.",OTHER,2012,FLORIDA,5,0
9079,"EXPERIS US, INC.",OTHER,2012,GEORGIA,7,1
9080,"EXPERIS US, INC.",OTHER,2012,ILLINOIS,5,0
9081,"EXPERIS US, INC.",OTHER,2012,MARYLAND,1,0
9082,"EXPERIS US, INC.",OTHER,2012,MASSACHUSETTS,2,0
9083,"EXPERIS US, INC.",OTHER,2012,MICHIGAN,4,0
9084,"EXPERIS US, INC.",OTHER,2012,MINNESOTA,12,1
9085,"EXPERIS US, INC.",OTHER,2012,MISSOURI,5,1
9086,"EXPERIS US, INC.",OTHER,2012,NEBRASKA,1,0
9087,"EXPERIS US, INC.",OTHER,2012,NEW JERSEY,11,0
9088,"EXPERIS US, INC.",OTHER,2012,NEW YORK,9,0
9089,"EXPERIS US, INC.",OTHER,2012,NORTH CAROLINA,7,1
9090,"EXPERIS US, INC.",OTHER,2012,OHIO,5,0
9091,"EXPERIS US, INC.",OTHER,2012,PENNSYLVANIA,3,0
9092,"EXPERIS US, INC.",OTHER,2012,SOUTH CAROLINA,1,0
9093,"EXPERIS US, INC.",OTHER,2012,SOUTH DAKOTA,1,0
9094,"EXPERIS US, INC.",OTHER,2012,TEXAS,10,0
9095,"EXPERIS US, INC.",OTHER,2012,UTAH,1,0
9096,"EXPERIS US, INC.",OTHER,2012,VIRGINIA,3,0
9097,"EXPERIS US, INC.",OTHER,2012,WASHINGTON,3,0
9098,"EXPERIS US, INC.",OTHER,2012,WISCONSIN,2,0
9099,"EXPERIS US, INC.",OTHER,2013,ALABAMA,1,0
9100,"EXPERIS US, INC.",OTHER,2013,ARIZONA,3,0
9101,"EXPERIS US, INC.",OTHER,2013,CALIFORNIA,26,2
9102,"EXPERIS US, INC.",OTHER,2013,COLORADO,1,0
9103,"EXPERIS US, INC.",OTHER,2013,CONNECTICUT,2,0
9104,"EXPERIS US, INC.",OTHER,2013,DELAWARE,2,0
9105,"EXPERIS US, INC.",OTHER,2013,DISTRICT OF COLUMBIA,6,2
9106,"EXPERIS US, INC.",OTHER,2013,FLORIDA,3,1
9107,"EXPERIS US, INC.",OTHER,2013,GEORGIA,1,1
9108,"EXPERIS US, INC.",OTHER,2013,IDAHO,1,0
9109,"EXPERIS US, INC.",OTHER,2013,ILLINOIS,5,0
9110,"EXPERIS US, INC.",OTHER,2013,MARYLAND,1,0
9111,"EXPERIS US, INC.",OTHER,2013,MASSACHUSETTS,1,0
9112,"EXPERIS US, INC.",OTHER,2013,MICHIGAN,2,1
9113,"EXPERIS US, INC.",OTHER,2013,MINNESOTA,10,0
9114,"EXPERIS US, INC.",OTHER,2013,MISSOURI,9,0
9115,"EXPERIS US, INC.",OTHER,2013,NEW JERSEY,7,0
9116,"EXPERIS US, INC.",OTHER,2013,NEW YORK,6,0
9117,"EXPERIS US, INC.",OTHER,2013,NORTH CAROLINA,8,1
9118,"EXPERIS US, INC.",OTHER,2013,OHIO,7,0
9119,"EXPERIS US, INC.",OTHER,2013,SOUTH DAKOTA,1,0
9120,"EXPERIS US, INC.",OTHER,2013,TEXAS,15,1
9121,"EXPERIS US, INC.",OTHER,2013,UTAH,1,0
9122,"EXPERIS US, INC.",OTHER,2013,VIRGINIA,2,3
9123,"EXPERIS US, INC.",OTHER,2013,WASHINGTON,6,1
9124,"EXPERIS US, INC.",OTHER,2013,WISCONSIN,2,0
9125,"EXPERIS US, INC.",OTHER,2014,ARIZONA,1,0
9126,"EXPERIS US, INC.",OTHER,2014,CALIFORNIA,23,1
9127,"EXPERIS US, INC.",OTHER,2014,CONNECTICUT,2,0
9128,"EXPERIS US, INC.",OTHER,2014,DISTRICT OF COLUMBIA,5,0
9129,"EXPERIS US, INC.",OTHER,2014,FLORIDA,3,0
9130,"EXPERIS US, INC.",OTHER,2014,GEORGIA,2,0
9131,"EXPERIS US, INC.",OTHER,2014,ILLINOIS,3,0
9132,"EXPERIS US, INC.",OTHER,2014,INDIANA,1,0
9133,"EXPERIS US, INC.",OTHER,2014,KANSAS,1,0
9134,"EXPERIS US, INC.",OTHER,2014,MARYLAND,1,0
9135,"EXPERIS US, INC.",OTHER,2014,MASSACHUSETTS,1,0
9136,"EXPERIS US, INC.",OTHER,2014,MICHIGAN,4,0
9137,"EXPERIS US, INC.",OTHER,2014,MINNESOTA,4,0
9138,"EXPERIS US, INC.",OTHER,2014,MISSOURI,5,0
9139,"EXPERIS US, INC.",OTHER,2014,NEBRASKA,1,0
9140,"EXPERIS US, INC.",OTHER,2014,NEW JERSEY,9,1
9141,"EXPERIS US, INC.",OTHER,2014,NEW YORK,6,0
9142,"EXPERIS US, INC.",OTHER,2014,OHIO,6,1
9143,"EXPERIS US, INC.",OTHER,2014,TEXAS,13,0
9144,"EXPERIS US, INC.",OTHER,2014,VIRGINIA,4,0
9145,"EXPERIS US, INC.",OTHER,2014,WASHINGTON,5,0
9146,"EXPERIS US, INC.",OTHER,2014,WISCONSIN,2,0
9147,"EXPERIS US, INC.",OTHER,2015,ALABAMA,3,0
9148,"EXPERIS US, INC.",OTHER,2015,ARIZONA,5,0
9149,"EXPERIS US, INC.",OTHER,2015,CALIFORNIA,37,1
9150,"EXPERIS US, INC.",OTHER,2015,COLORADO,4,0
9151,"EXPERIS US, INC.",OTHER,2015,DELAWARE,3,0
9152,"EXPERIS US, INC.",OTHER,2015,DISTRICT OF COLUMBIA,9,0
9153,"EXPERIS US, INC.",OTHER,2015,FLORIDA,9,1
9154,"EXPERIS US, INC.",OTHER,2015,GEORGIA,8,0
9155,"EXPERIS US, INC.",OTHER,2015,IDAHO,3,0
9156,"EXPERIS US, INC.",OTHER,2015,ILLINOIS,13,0
9157,"EXPERIS US, INC.",OTHER,2015,INDIANA,2,0
9158,"EXPERIS US, INC.",OTHER,2015,IOWA,3,0
9159,"EXPERIS US, INC.",OTHER,2015,KANSAS,4,0
9160,"EXPERIS US, INC.",OTHER,2015,KENTUCKY,2,0
9161,"EXPERIS US, INC.",OTHER,2015,MARYLAND,9,0
9162,"EXPERIS US, INC.",OTHER,2015,MASSACHUSETTS,3,0
9163,"EXPERIS US, INC.",OTHER,2015,MICHIGAN,8,0
9164,"EXPERIS US, INC.",OTHER,2015,MINNESOTA,3,0
9165,"EXPERIS US, INC.",OTHER,2015,MISSOURI,6,0
9166,"EXPERIS US, INC.",OTHER,2015,NEBRASKA,2,0
9167,"EXPERIS US, INC.",OTHER,2015,NEVADA,3,0
9168,"EXPERIS US, INC.",OTHER,2015,NEW JERSEY,8,0
9169,"EXPERIS US, INC.",OTHER,2015,NEW YORK,14,0
9170,"EXPERIS US, INC.",OTHER,2015,NORTH CAROLINA,14,1
9171,"EXPERIS US, INC.",OTHER,2015,OHIO,8,0
9172,"EXPERIS US, INC.",OTHER,2015,OKLAHOMA,4,0
9173,"EXPERIS US, INC.",OTHER,2015,OREGON,2,0
9174,"EXPERIS US, INC.",OTHER,2015,PENNSYLVANIA,6,0
9175,"EXPERIS US, INC.",OTHER,2015,TENNESSEE,2,0
9176,"EXPERIS US, INC.",OTHER,2015,TEXAS,30,2
9177,"EXPERIS US, INC.",OTHER,2015,VIRGINIA,4,1
9178,"EXPERIS US, INC.",OTHER,2015,WASHINGTON,5,0
9179,"EXPERIS US, INC.",OTHER,2015,WISCONSIN,3,0
9180,"EXPERIS US, INC.",OTHER,2016,ALABAMA,4,0
9181,"EXPERIS US, INC.",OTHER,2016,ARIZONA,4,0
9182,"EXPERIS US, INC.",OTHER,2016,CALIFORNIA,25,0
9183,"EXPERIS US, INC.",OTHER,2016,COLORADO,12,0
9184,"EXPERIS US, INC.",OTHER,2016,DELAWARE,2,0
9185,"EXPERIS US, INC.",OTHER,2016,DISTRICT OF COLUMBIA,4,0
9186,"EXPERIS US, INC.",OTHER,2016,FLORIDA,17,0
9187,"EXPERIS US, INC.",OTHER,2016,GEORGIA,3,0
9188,"EXPERIS US, INC.",OTHER,2016,IDAHO,4,0
9189,"EXPERIS US, INC.",OTHER,2016,ILLINOIS,1,0
9190,"EXPERIS US, INC.",OTHER,2016,MARYLAND,3,0
9191,"EXPERIS US, INC.",OTHER,2016,MICHIGAN,3,0
9192,"EXPERIS US, INC.",OTHER,2016,MINNESOTA,1,0
9193,"EXPERIS US, INC.",OTHER,2016,MISSOURI,2,0
9194,"EXPERIS US, INC.",OTHER,2016,NEW JERSEY,6,0
9195,"EXPERIS US, INC.",OTHER,2016,NEW YORK,7,0
9196,"EXPERIS US, INC.",OTHER,2016,NORTH CAROLINA,6,0
9197,"EXPERIS US, INC.",OTHER,2016,OHIO,8,1
9198,"EXPERIS US, INC.",OTHER,2016,PENNSYLVANIA,1,0
9199,"EXPERIS US, INC.",OTHER,2016,SOUTH CAROLINA,1,0
9200,"EXPERIS US, INC.",OTHER,2016,TEXAS,8,3
9201,"EXPERIS US, INC.",OTHER,2016,VIRGINIA,5,0
9202,"EXPERIS US, INC.",OTHER,2016,WASHINGTON,3,0
9203,"EXPERIS US, INC.",OTHER,2016,WISCONSIN,2,0
9204,"EXPERIS US, INC.",PROFESSOR/RESEARCHER,2012,NORTH CAROLINA,1,0
9205,"EXPERIS US, INC.",SOFTWARE DEVELOPMENT,2011,MICHIGAN,1,0
9206,"EXPERIS US, INC.",SOFTWARE DEVELOPMENT,2011,MINNESOTA,1,0
9207,"EXPERIS US, INC.",SOFTWARE DEVELOPMENT,2011,NEW JERSEY,2,1
9208,"EXPERIS US, INC.",SOFTWARE DEVELOPMENT,2011,OHIO,1,0
9209,"EXPERIS US, INC.",SOFTWARE DEVELOPMENT,2012,CALIFORNIA,3,2
9210,"EXPERIS US, INC.",SOFTWARE DEVELOPMENT,2012,COLORADO,1,0
9211,"EXPERIS US, INC.",SOFTWARE DEVELOPMENT,2012,DISTRICT OF COLUMBIA,2,0
9212,"EXPERIS US, INC.",SOFTWARE DEVELOPMENT,2012,FLORIDA,1,0
9213,"EXPERIS US, INC.",SOFTWARE DEVELOPMENT,2012,IDAHO,2,0
9214,"EXPERIS US, INC.",SOFTWARE DEVELOPMENT,2012,ILLINOIS,1,0
9215,"EXPERIS US, INC.",SOFTWARE DEVELOPMENT,2012,MARYLAND,1,0
9216,"EXPERIS US, INC.",SOFTWARE DEVELOPMENT,2012,MICHIGAN,2,1
9217,"EXPERIS US, INC.",SOFTWARE DEVELOPMENT,2012,NEW JERSEY,4,0
9218,"EXPERIS US, INC.",SOFTWARE DEVELOPMENT,2012,NEW YORK,5,0
9219,"EXPERIS US, INC.",SOFTWARE DEVELOPMENT,2012,OHIO,1,0
9220,"EXPERIS US, INC.",SOFTWARE DEVELOPMENT,2012,TEXAS,3,0
9221,"EXPERIS US, INC.",SOFTWARE DEVELOPMENT,2012,WASHINGTON,1,1
9222,"EXPERIS US, INC.",SOFTWARE DEVELOPMENT,2013,CALIFORNIA,2,0
9223,"EXPERIS US, INC.",SOFTWARE DEVELOPMENT,2013,COLORADO,1,0
9224,"EXPERIS US, INC.",SOFTWARE DEVELOPMENT,2013,DISTRICT OF COLUMBIA,1,0
9225,"EXPERIS US, INC.",SOFTWARE DEVELOPMENT,2013,FLORIDA,1,0
9226,"EXPERIS US, INC.",SOFTWARE DEVELOPMENT,2013,IDAHO,7,0
9227,"EXPERIS US, INC.",SOFTWARE DEVELOPMENT,2013,ILLINOIS,3,0
9228,"EXPERIS US, INC.",SOFTWARE DEVELOPMENT,2013,MICHIGAN,1,5
9229,"EXPERIS US, INC.",SOFTWARE DEVELOPMENT,2013,MISSOURI,3,0
9230,"EXPERIS US, INC.",SOFTWARE DEVELOPMENT,2013,NEW JERSEY,10,0
9231,"EXPERIS US, INC.",SOFTWARE DEVELOPMENT,2013,NEW YORK,4,1
9232,"EXPERIS US, INC.",SOFTWARE DEVELOPMENT,2013,NORTH CAROLINA,1,0
9233,"EXPERIS US, INC.",SOFTWARE DEVELOPMENT,2013,TEXAS,8,0
9234,"EXPERIS US, INC.",SOFTWARE DEVELOPMENT,2013,VIRGINIA,5,0
9235,"EXPERIS US, INC.",SOFTWARE DEVELOPMENT,2013,WASHINGTON,1,0
9236,"EXPERIS US, INC.",SOFTWARE DEVELOPMENT,2014,ALABAMA,3,0
9237,"EXPERIS US, INC.",SOFTWARE DEVELOPMENT,2014,ARIZONA,1,0
9238,"EXPERIS US, INC.",SOFTWARE DEVELOPMENT,2014,CALIFORNIA,6,0
9239,"EXPERIS US, INC.",SOFTWARE DEVELOPMENT,2014,COLORADO,1,0
9240,"EXPERIS US, INC.",SOFTWARE DEVELOPMENT,2014,FLORIDA,1,0
9241,"EXPERIS US, INC.",SOFTWARE DEVELOPMENT,2014,GEORGIA,3,0
9242,"EXPERIS US, INC.",SOFTWARE DEVELOPMENT,2014,IDAHO,1,0
9243,"EXPERIS US, INC.",SOFTWARE DEVELOPMENT,2014,ILLINOIS,6,0
9244,"EXPERIS US, INC.",SOFTWARE DEVELOPMENT,2014,KANSAS,3,0
9245,"EXPERIS US, INC.",SOFTWARE DEVELOPMENT,2014,MICHIGAN,3,0
9246,"EXPERIS US, INC.",SOFTWARE DEVELOPMENT,2014,MISSOURI,7,0
9247,"EXPERIS US, INC.",SOFTWARE DEVELOPMENT,2014,NEVADA,2,0
9248,"EXPERIS US, INC.",SOFTWARE DEVELOPMENT,2014,NEW JERSEY,13,0
9249,"EXPERIS US, INC.",SOFTWARE DEVELOPMENT,2014,NEW YORK,3,0
9250,"EXPERIS US, INC.",SOFTWARE DEVELOPMENT,2014,NORTH CAROLINA,4,0
9251,"EXPERIS US, INC.",SOFTWARE DEVELOPMENT,2014,OHIO,4,0
9252,"EXPERIS US, INC.",SOFTWARE DEVELOPMENT,2014,TEXAS,9,0
9253,"EXPERIS US, INC.",SOFTWARE DEVELOPMENT,2014,UTAH,1,0
9254,"EXPERIS US, INC.",SOFTWARE DEVELOPMENT,2014,VIRGINIA,8,0
9255,"EXPERIS US, INC.",SOFTWARE DEVELOPMENT,2014,WASHINGTON,4,0
9256,"EXPERIS US, INC.",SOFTWARE DEVELOPMENT,2014,WISCONSIN,1,0
9257,"EXPERIS US, INC.",SOFTWARE DEVELOPMENT,2015,ALABAMA,2,0
9258,"EXPERIS US, INC.",SOFTWARE DEVELOPMENT,2015,ARIZONA,5,0
9259,"EXPERIS US, INC.",SOFTWARE DEVELOPMENT,2015,CALIFORNIA,27,2
9260,"EXPERIS US, INC.",SOFTWARE DEVELOPMENT,2015,COLORADO,5,0
9261,"EXPERIS US, INC.",SOFTWARE DEVELOPMENT,2015,DELAWARE,5,0
9262,"EXPERIS US, INC.",SOFTWARE DEVELOPMENT,2015,FLORIDA,17,0
9263,"EXPERIS US, INC.",SOFTWARE DEVELOPMENT,2015,GEORGIA,8,1
9264,"EXPERIS US, INC.",SOFTWARE DEVELOPMENT,2015,IDAHO,3,0
9265,"EXPERIS US, INC.",SOFTWARE DEVELOPMENT,2015,ILLINOIS,10,0
9266,"EXPERIS US, INC.",SOFTWARE DEVELOPMENT,2015,INDIANA,3,0
9267,"EXPERIS US, INC.",SOFTWARE DEVELOPMENT,2015,IOWA,4,0
9268,"EXPERIS US, INC.",SOFTWARE DEVELOPMENT,2015,KANSAS,7,0
9269,"EXPERIS US, INC.",SOFTWARE DEVELOPMENT,2015,KENTUCKY,2,0
9270,"EXPERIS US, INC.",SOFTWARE DEVELOPMENT,2015,MARYLAND,11,1
9271,"EXPERIS US, INC.",SOFTWARE DEVELOPMENT,2015,MASSACHUSETTS,5,0
9272,"EXPERIS US, INC.",SOFTWARE DEVELOPMENT,2015,MICHIGAN,10,0
9273,"EXPERIS US, INC.",SOFTWARE DEVELOPMENT,2015,MINNESOTA,6,0
9274,"EXPERIS US, INC.",SOFTWARE DEVELOPMENT,2015,MISSOURI,3,0
9275,"EXPERIS US, INC.",SOFTWARE DEVELOPMENT,2015,NEBRASKA,1,0
9276,"EXPERIS US, INC.",SOFTWARE DEVELOPMENT,2015,NEVADA,2,0
9277,"EXPERIS US, INC.",SOFTWARE DEVELOPMENT,2015,NEW JERSEY,19,1
9278,"EXPERIS US, INC.",SOFTWARE DEVELOPMENT,2015,NEW YORK,9,0
9279,"EXPERIS US, INC.",SOFTWARE DEVELOPMENT,2015,NORTH CAROLINA,15,0
9280,"EXPERIS US, INC.",SOFTWARE DEVELOPMENT,2015,OHIO,14,0
9281,"EXPERIS US, INC.",SOFTWARE DEVELOPMENT,2015,OKLAHOMA,4,0
9282,"EXPERIS US, INC.",SOFTWARE DEVELOPMENT,2015,OREGON,2,0
9283,"EXPERIS US, INC.",SOFTWARE DEVELOPMENT,2015,PENNSYLVANIA,4,0
9284,"EXPERIS US, INC.",SOFTWARE DEVELOPMENT,2015,TENNESSEE,2,0
9285,"EXPERIS US, INC.",SOFTWARE DEVELOPMENT,2015,TEXAS,44,0
9286,"EXPERIS US, INC.",SOFTWARE DEVELOPMENT,2015,VIRGINIA,13,0
9287,"EXPERIS US, INC.",SOFTWARE DEVELOPMENT,2015,WASHINGTON,6,0
9288,"EXPERIS US, INC.",SOFTWARE DEVELOPMENT,2015,WISCONSIN,2,0
9289,"EXPERIS US, INC.",SOFTWARE DEVELOPMENT,2016,ALABAMA,2,0
9290,"EXPERIS US, INC.",SOFTWARE DEVELOPMENT,2016,ARIZONA,2,0
9291,"EXPERIS US, INC.",SOFTWARE DEVELOPMENT,2016,CALIFORNIA,13,0
9292,"EXPERIS US, INC.",SOFTWARE DEVELOPMENT,2016,COLORADO,8,0
9293,"EXPERIS US, INC.",SOFTWARE DEVELOPMENT,2016,CONNECTICUT,2,1
9294,"EXPERIS US, INC.",SOFTWARE DEVELOPMENT,2016,DELAWARE,3,1
9295,"EXPERIS US, INC.",SOFTWARE DEVELOPMENT,2016,DISTRICT OF COLUMBIA,2,1
9296,"EXPERIS US, INC.",SOFTWARE DEVELOPMENT,2016,FLORIDA,11,0
9297,"EXPERIS US, INC.",SOFTWARE DEVELOPMENT,2016,GEORGIA,1,0
9298,"EXPERIS US, INC.",SOFTWARE DEVELOPMENT,2016,IDAHO,3,0
9299,"EXPERIS US, INC.",SOFTWARE DEVELOPMENT,2016,ILLINOIS,2,0
9300,"EXPERIS US, INC.",SOFTWARE DEVELOPMENT,2016,INDIANA,1,0
9301,"EXPERIS US, INC.",SOFTWARE DEVELOPMENT,2016,IOWA,1,0
9302,"EXPERIS US, INC.",SOFTWARE DEVELOPMENT,2016,KANSAS,2,0
9303,"EXPERIS US, INC.",SOFTWARE DEVELOPMENT,2016,KENTUCKY,3,1
9304,"EXPERIS US, INC.",SOFTWARE DEVELOPMENT,2016,MARYLAND,2,0
9305,"EXPERIS US, INC.",SOFTWARE DEVELOPMENT,2016,MASSACHUSETTS,2,0
9306,"EXPERIS US, INC.",SOFTWARE DEVELOPMENT,2016,MICHIGAN,7,0
9307,"EXPERIS US, INC.",SOFTWARE DEVELOPMENT,2016,MINNESOTA,2,0
9308,"EXPERIS US, INC.",SOFTWARE DEVELOPMENT,2016,MISSOURI,4,0
9309,"EXPERIS US, INC.",SOFTWARE DEVELOPMENT,2016,NEBRASKA,1,0
9310,"EXPERIS US, INC.",SOFTWARE DEVELOPMENT,2016,NEVADA,1,0
9311,"EXPERIS US, INC.",SOFTWARE DEVELOPMENT,2016,NEW JERSEY,9,2
9312,"EXPERIS US, INC.",SOFTWARE DEVELOPMENT,2016,NEW YORK,7,0
9313,"EXPERIS US, INC.",SOFTWARE DEVELOPMENT,2016,NORTH CAROLINA,5,0
9314,"EXPERIS US, INC.",SOFTWARE DEVELOPMENT,2016,NORTH DAKOTA,1,0
9315,"EXPERIS US, INC.",SOFTWARE DEVELOPMENT,2016,OHIO,4,0
9316,"EXPERIS US, INC.",SOFTWARE DEVELOPMENT,2016,OKLAHOMA,2,0
9317,"EXPERIS US, INC.",SOFTWARE DEVELOPMENT,2016,OREGON,1,0
9318,"EXPERIS US, INC.",SOFTWARE DEVELOPMENT,2016,PENNSYLVANIA,4,1
9319,"EXPERIS US, INC.",SOFTWARE DEVELOPMENT,2016,TENNESSEE,2,0
9320,"EXPERIS US, INC.",SOFTWARE DEVELOPMENT,2016,TEXAS,9,0
9321,"EXPERIS US, INC.",SOFTWARE DEVELOPMENT,2016,VIRGINIA,16,0
9322,"EXPERIS US, INC.",SOFTWARE DEVELOPMENT,2016,WASHINGTON,2,0
9323,"EXPERIS US, INC.",SOFTWARE DEVELOPMENT,2016,WISCONSIN,12,0
9324,"FACEBOOK, INC.",ACCOUNTANT,2013,CALIFORNIA,1,0
9325,"FACEBOOK, INC.",ACCOUNTANT,2014,CALIFORNIA,1,1
9326,"FACEBOOK, INC.",BUSINESS ANALYST,2011,CALIFORNIA,1,0
9327,"FACEBOOK, INC.",BUSINESS ANALYST,2012,CALIFORNIA,2,0
9328,"FACEBOOK, INC.",BUSINESS ANALYST,2015,CALIFORNIA,1,0
9329,"FACEBOOK, INC.",BUSINESS ANALYST,2016,CALIFORNIA,6,0
9330,"FACEBOOK, INC.",BUSINESS ANALYST,2016,NEW YORK,1,1
9331,"FACEBOOK, INC.",DATABASE/DATA SCIENTIST/ANALYST,2011,CALIFORNIA,2,1
9332,"FACEBOOK, INC.",DATABASE/DATA SCIENTIST/ANALYST,2012,CALIFORNIA,7,1
9333,"FACEBOOK, INC.",DATABASE/DATA SCIENTIST/ANALYST,2013,CALIFORNIA,16,0
9334,"FACEBOOK, INC.",DATABASE/DATA SCIENTIST/ANALYST,2014,CALIFORNIA,25,5
9335,"FACEBOOK, INC.",DATABASE/DATA SCIENTIST/ANALYST,2014,NEW YORK,2,0
9336,"FACEBOOK, INC.",DATABASE/DATA SCIENTIST/ANALYST,2014,TEXAS,1,0
9337,"FACEBOOK, INC.",DATABASE/DATA SCIENTIST/ANALYST,2015,CALIFORNIA,31,4
9338,"FACEBOOK, INC.",DATABASE/DATA SCIENTIST/ANALYST,2015,DISTRICT OF COLUMBIA,1,0
9339,"FACEBOOK, INC.",DATABASE/DATA SCIENTIST/ANALYST,2015,NEW YORK,3,0
9340,"FACEBOOK, INC.",DATABASE/DATA SCIENTIST/ANALYST,2015,WASHINGTON,2,1
9341,"FACEBOOK, INC.",DATABASE/DATA SCIENTIST/ANALYST,2016,CALIFORNIA,37,5
9342,"FACEBOOK, INC.",DATABASE/DATA SCIENTIST/ANALYST,2016,WASHINGTON,2,0
9343,"FACEBOOK, INC.",OTHER,2011,CALIFORNIA,39,6
9344,"FACEBOOK, INC.",OTHER,2011,NEW YORK,1,1
9345,"FACEBOOK, INC.",OTHER,2011,VIRGINIA,1,0
9346,"FACEBOOK, INC.",OTHER,2012,CALIFORNIA,94,24
9347,"FACEBOOK, INC.",OTHER,2012,NEW YORK,2,0
9348,"FACEBOOK, INC.",OTHER,2012,TEXAS,1,0
9349,"FACEBOOK, INC.",OTHER,2013,CALIFORNIA,158,17
9350,"FACEBOOK, INC.",OTHER,2013,FLORIDA,4,0
9351,"FACEBOOK, INC.",OTHER,2013,NEW YORK,3,1
9352,"FACEBOOK, INC.",OTHER,2014,CALIFORNIA,232,40
9353,"FACEBOOK, INC.",OTHER,2014,DISTRICT OF COLUMBIA,1,0
9354,"FACEBOOK, INC.",OTHER,2014,FLORIDA,1,0
9355,"FACEBOOK, INC.",OTHER,2014,ILLINOIS,1,0
9356,"FACEBOOK, INC.",OTHER,2014,NEW YORK,9,1
9357,"FACEBOOK, INC.",OTHER,2014,TEXAS,1,0
9358,"FACEBOOK, INC.",OTHER,2014,VIRGINIA,1,0
9359,"FACEBOOK, INC.",OTHER,2014,WASHINGTON,5,0
9360,"FACEBOOK, INC.",OTHER,2015,CALIFORNIA,340,30
9361,"FACEBOOK, INC.",OTHER,2015,DISTRICT OF COLUMBIA,1,0
9362,"FACEBOOK, INC.",OTHER,2015,NEW YORK,13,2
9363,"FACEBOOK, INC.",OTHER,2015,TEXAS,7,0
9364,"FACEBOOK, INC.",OTHER,2015,VIRGINIA,1,0
9365,"FACEBOOK, INC.",OTHER,2015,WASHINGTON,13,3
9366,"FACEBOOK, INC.",OTHER,2016,CALIFORNIA,427,44
9367,"FACEBOOK, INC.",OTHER,2016,DISTRICT OF COLUMBIA,2,0
9368,"FACEBOOK, INC.",OTHER,2016,FLORIDA,1,0
9369,"FACEBOOK, INC.",OTHER,2016,ILLINOIS,1,0
9370,"FACEBOOK, INC.",OTHER,2016,NEW YORK,30,1
9371,"FACEBOOK, INC.",OTHER,2016,TEXAS,12,1
9372,"FACEBOOK, INC.",OTHER,2016,VIRGINIA,1,0
9373,"FACEBOOK, INC.",OTHER,2016,WASHINGTON,27,2
9374,"FACEBOOK, INC.",PROFESSOR/RESEARCHER,2011,CALIFORNIA,7,0
9375,"FACEBOOK, INC.",PROFESSOR/RESEARCHER,2012,CALIFORNIA,5,3
9376,"FACEBOOK, INC.",PROFESSOR/RESEARCHER,2013,CALIFORNIA,26,1
9377,"FACEBOOK, INC.",PROFESSOR/RESEARCHER,2014,CALIFORNIA,23,5
9378,"FACEBOOK, INC.",PROFESSOR/RESEARCHER,2014,MASSACHUSETTS,1,0
9379,"FACEBOOK, INC.",PROFESSOR/RESEARCHER,2014,NEW YORK,7,1
9380,"FACEBOOK, INC.",PROFESSOR/RESEARCHER,2014,WASHINGTON,3,0
9381,"FACEBOOK, INC.",PROFESSOR/RESEARCHER,2015,CALIFORNIA,31,8
